start_equity_share,solved_cec,mean_equity_share,share_of_ages_at_100pct,gap_to_best_pct
0.2,1.0535714213696474,0.9676470588235295,0.8529411764705882,-0.005589095305191805
0.6,1.053630309771825,0.976470588235294,0.8676470588235294,0.0
1.0,1.0536168222532072,0.9823529411764705,0.8823529411764706,-0.0012800997173934014
