bucket,n_paths,challenger_cec,incumbent_cec,advantage_pct,challenger_ruin,incumbent_ruin
Expensive,53097,1.0591375749839245,0.9467200405175551,11.874422179223409,0.14528127766163815,0.2460025990168936
Middling,19382,1.0571457968159024,0.9403726340835686,12.417754249743119,0.09596532865545351,0.23351563306160356
Cheap,18231,1.0011051971191718,0.918706187502379,8.969027392838736,0.07602435412209972,0.17064340957709395
