rule,variant,rate,parameters,strategy,cec_gamma2,cec_nobequest_gamma2,cec_gamma5,cec_nobequest_gamma5,cec_gamma10,cec_nobequest_gamma10,prob_ruin,median_bequest,p5_bequest,median_retirement_consumption,p5_retirement_consumption,consumption_volatility,median_worst_spending_cut,p90_worst_spending_cut,median_total_real_spending,median_first_year_spending,median_final_year_spending
guyton_klinger,Guyton-Klinger guardrails (no inflation rule),0.045,apply_inflation_rule=False,balanced_all_equity,1.5544423819174638,1.5156684030707777,1.0917717703419467,1.083880405777767,0.7903088309859451,0.7874640607312003,0.062,25.381883697475356,0.0,1.7160150891822532,0.7345585066869962,0.19076065826306257,0.09245696120232672,0.3512297797505797,53.41111745428716,1.5649759097053648,2.070689154412777
guyton_klinger,Guyton-Klinger guardrails (no inflation rule),0.05,apply_inflation_rule=False,balanced_all_equity,1.59570662861854,1.5594926249569383,1.1030350417085986,1.0955691061716253,0.7857492667564424,0.7829306398440243,0.09294,20.112108064182316,0.0,1.7691718322463899,0.7356299857708032,0.1896124349130101,0.11990327228197495,0.4231781783943358,54.75837571139792,1.6669869964472224,2.02275484080673
guyton_klinger,Guyton-Klinger guardrails (no inflation rule),0.055,apply_inflation_rule=False,balanced_all_equity,1.6261817902729294,1.5937721398149005,1.104934158960252,1.0980656642991917,0.7752111729379932,0.772438748268399,0.1313,15.357782367709753,0.0,1.8126569568300113,0.72934418894192,0.19208985965448191,0.14528849148041667,0.5221468408181814,55.76509611642449,1.7674394498844324,1.9507091855481677
guyton_klinger,Guyton-Klinger guardrails (no inflation rule),0.06,apply_inflation_rule=False,balanced_all_equity,1.6452865790944684,1.617868748415723,1.0976826413326597,1.0915240459721274,0.7602204285909925,0.7575074631092782,0.18034,11.055894420346899,0.0,1.8436805119462032,0.7146404025093145,0.19939536826421875,0.1779003773260759,0.6237073036351951,56.44950623278055,1.8668788354573373,1.8511029316509342
guyton_klinger,Guyton-Klinger guardrails (no inflation rule),0.065,apply_inflation_rule=False,balanced_all_equity,1.6524191267418584,1.6310457720726885,1.0817709115593745,1.0763599773794448,0.7434109204816944,0.7407616965030374,0.24034,7.400907840832061,0.0,1.8618061981736114,0.691526377730594,0.21265959982864807,0.22300703121128507,0.7008668558266019,56.85726169073253,1.9663773099971475,1.707648474492421
guyton_klinger,Guyton-Klinger guardrails (no inflation rule),0.07,apply_inflation_rule=False,balanced_all_equity,1.6476782039254698,1.6331580039135474,1.0583311422028956,1.0536169352199816,0.7253537146818267,0.7227703995981223,0.31434,4.122799615255831,0.0,1.8723323005101509,0.6611497419635614,0.23303878392758198,0.28124845317212777,0.7551981945947619,56.98702221725419,2.066972167629684,1.507517535760008
guyton_klinger,Guyton-Klinger guardrails (no inflation rule),0.08,apply_inflation_rule=False,balanced_all_equity,1.6046002971083113,1.6036710846850872,0.9979789358381239,0.9942075132622741,0.6900942172665031,0.6876345914769625,0.48794,0.0,0.0,1.8539779575165536,0.5982785835856463,0.2945106718404474,0.4669393687244261,0.8232905142949076,56.365645598250765,2.268468345120911,0.9277995973606169
guyton_klinger,Guyton-Klinger guardrails (no inflation rule),0.09,apply_inflation_rule=False,balanced_all_equity,1.528442590156283,1.537086430876725,0.9320380643763501,0.9285261801759137,0.6580987617287605,0.655747168539197,0.6695,0.0,0.0,1.7874074196436682,0.5492189044432473,0.37723150077206774,0.650443960315948,0.860070947903881,54.860675478198,2.469009202927131,0.76183745739768
guyton_klinger,Guyton-Klinger guardrails (no inflation rule),0.1,apply_inflation_rule=False,balanced_all_equity,1.438192914407091,1.450389540304248,0.873118470771788,0.869456056252627,0.632275941863499,0.6300099878675575,0.8089,0.0,0.0,1.6772680151304535,0.5182262391172997,0.46379933398378664,0.7265633912082433,0.8816691730891882,52.98851816587613,2.669335752714878,0.6919120795109733
vanguard_dynamic,Vanguard dynamic (ceiling/floor),0.02,-,balanced_all_equity,1.1714973504782535,1.1359456406506343,0.9187479797895648,0.9113208460756275,0.7272687417125898,0.72462863427835,0.00776,64.0481283135178,4.083876590244685,1.2328206074959378,0.6430075295164978,0.13929218734836385,0.0435333232394991,0.1365323717850516,37.840991614614836,1.0680250008587548,1.5366781128970453
