iso,start_year,end_year,international_equity,balanced_all_equity,gap_pct,first_wins,ruin_first,ruin_second
FRA,1949,2016,1.9737387559449406,1.296042029064987,52.28971836421612,True,False,False
FRA,1950,2017,1.8837777920291956,1.197660753078517,57.28809574723517,True,False,False
FRA,1951,2018,2.103177547525498,1.3919649604834796,51.094144409711895,True,False,False
FRA,1952,2019,2.169294700942073,1.4940159473132348,45.19889863580282,True,False,False
FRA,1953,2020,1.7917918402902742,1.2885970396767294,39.049818144839236,True,False,False
GBR,1890,1957,1.3647463929883419,1.2641065996829615,7.961337543101266,True,False,False
GBR,1891,1958,1.4566508942287202,1.3404363002873025,8.669907993129456,True,False,False
GBR,1892,1959,1.3728277914801792,1.24982099262651,9.841953334066611,True,False,False
GBR,1893,1960,1.2384003860990171,1.1781363299897056,5.115202254210938,True,False,False
GBR,1894,1961,1.1205734473175506,1.0766140909252389,4.083111744760215,True,False,False
GBR,1895,1962,1.1794343875831885,1.1690173316880106,0.8910950772762494,True,False,False
GBR,1896,1963,1.3043200535931967,1.285920937470408,1.4308123918553184,True,False,False
GBR,1897,1964,1.316431572293335,1.3227063506285812,-0.4743893708731517,False,False,False
GBR,1898,1965,1.3955223049251095,1.3934409630967173,0.14936706207966388,True,False,False
GBR,1899,1966,1.5027755100501379,1.498770227885607,0.2672379054514229,True,False,False
GBR,1900,1967,1.4036693174762092,1.372691858454764,2.2566943069303624,True,False,False
GBR,1901,1968,1.3616772138912396,1.3038165540931432,4.43779146816714,True,False,False
GBR,1902,1969,1.4173240081527176,1.3170249504607778,7.615577643904836,True,False,False
GBR,1903,1970,1.5333978671655246,1.3007720150500603,17.883675957351496,True,False,False
GBR,1904,1971,1.535847476840088,1.3253534499010644,15.88210503052878,True,False,False
GBR,1905,1972,1.5690981344791488,1.3615048912993537,15.24733730348029,True,False,False
