age_retire,strategy,label,cec_crra_gamma2,cec_crra_gamma5,cec_crra_gamma10,cec_ez_gamma2_psi1.5,cec_ez_gamma5_psi1.5,cec_ez_gamma10_psi1.5,prob_ruin,median_wealth_at_retirement,mean_wealth_at_retirement,median_bequest,mean_bequest,p5_bequest,prob_zero_bequest,median_retirement_consumption,mean_retirement_consumption,p1_wealth_at_retirement,p1_bequest,p1_retirement_consumption,p5_wealth_at_retirement,p5_retirement_consumption,p10_wealth_at_retirement,p10_bequest,p10_retirement_consumption,p25_wealth_at_retirement,p25_bequest,p25_retirement_consumption,p50_wealth_at_retirement,p50_bequest,p50_retirement_consumption,p75_wealth_at_retirement,p75_bequest,p75_retirement_consumption,p90_wealth_at_retirement,p90_bequest,p90_retirement_consumption,p95_wealth_at_retirement,p95_bequest,p95_retirement_consumption,p99_wealth_at_retirement,p99_bequest,p99_retirement_consumption,mean_consumption_target,mean_consumption_shortfall,prob_consumption_below_target,median_consumption_replacement_ratio,p5_consumption_replacement_ratio
60,target_date_fund,Target-Date Fund (glide path),1.1270890895481054,0.8990615203100952,0.694494832767167,1.210669300603444,0.9842103927799194,0.7819952582352997,0.28172,13.72395276583447,17.567856682448337,7.72296486980674,33.81184742820156,0.0,0.28172,1.1675024802109828,1.315700425611903,2.164858608003042,0.0,0.4776715769118154,3.956753661802663,0.6001830240378488,5.390168972726744,0.0,0.6910906947569634,8.571584461603775,0.0,0.8806016314797143,13.72395276583447,7.72296486980674,1.1675024802109828,21.418343023053332,27.924995227155033,1.5546030921509613,32.65670482616087,70.02462357959168,2.0550546627659045,43.03934126313477,124.35623775842657,2.491523267998863,79.29499699496469,444.05007822828634,3.9163971121798404,1.0734411117790503,0.0623224238330938,0.31288,1.1486115190692476,0.7516841676589691
60,bills_only,100% Bills (cash),0.8182367623288433,0.7219088533611797,0.6119172231186547,0.8294188096028159,0.7451339039634026,0.6461285262480718,0.72038,5.704192667724461,6.396516080480069,0.0,0.8867465793248347,0.0,0.72038,0.8241839062927823,0.8685749086969795,0.9302070527997395,0.0,0.4332738209004126,1.9397437637507924,0.508346818392296,2.6147787628263606,0.0,0.5612717246581967,3.901117139547505,0.0,0.6685688445510343,5.704192667724461,0.0,0.8241839062927823,8.10112391704963,0.22673463919476666,1.0236158973328877,10.997032040360862,2.5971089973947747,1.2351105719117512,13.110791918670728,5.119722174665739,1.372120830052031,18.458503038714134,13.633002799947977,1.6818040795368112,1.0734411117790503,0.2118033079444124,0.88398,0.8336520667977603,0.6410238103093331
63,balanced_all_equity,50/50 Domestic/International Equity,1.358322952274493,1.0025242507178538,0.7355353848024861,1.582893243869437,1.165027449677994,0.861360749328979,0.15308,20.07978708978618,28.077218070225502,36.915879985987075,177.05815415315686,0.0,0.15308,1.4322342252312072,1.740144843040017,2.6873696789212733,0.0,0.5081975328848761,5.0659178183957945,0.6662167400494348,7.035498552549397,0.0,0.7827232702268223,11.766029836601142,7.167810486518147,1.0341502540284497,20.07978708978618,36.915879985987075,1.4322342252312072,33.55369986712904,112.43918852535752,2.027025750758563,54.466807838331654,280.2757343132426,2.90003755468334,75.29848608855988,496.8240925572417,3.740308492041178,149.3909725228749,2657.039834017374,6.662852411445781,1.075741161498871,0.033803312495152116,0.17064,1.4092883185939764,0.8150294994942401
63,domestic_equity,100% Domestic Equity,1.1625493549017787,0.8636009244767896,0.6609637220100234,1.3013736721399947,0.965905727198751,0.7414798417640199,0.29232,15.108063489633508,34.79101091688022,12.57720887751137,2349.902259476053,0.0,0.29232,1.2009058124724812,1.9614367215460253,1.0778279668581936,0.0,0.45778400130166164,2.77330293997912,0.5669249441050854,4.265057818531017,0.0,0.6512804869171431,8.018693736533397,0.0,0.8541309614006476,15.108063489633508,12.57720887751137,1.2009058124724812,28.356738937573702,64.14378957909919,1.7770741624229571,52.16465545939455,212.1470060850556,2.7246546445130915,80.78125090733201,478.4071166573387,3.8187291944527137,448.91265266005485,38191.92991055384,18.11312172141247,1.075741161498871,0.07446495501995008,0.32974,1.1867509105875111,0.7099437081070462
63,international_equity,100% International Equity,1.4487950845358288,1.0446254363936025,0.7449834117823239,1.7304874947547946,1.2359794178769254,0.8787265504350819,0.12194,23.035540431490276,30.15229022351887,55.6762165787637,139.04304690395756,0.0,0.12194,1.551813735347518,1.825666228176157,2.7501892646303143,0.0,0.518822886470559,5.686238170261025,0.6963123039300665,7.988652904866822,0.0,0.827741182617391,13.66677526047373,14.341383377747583,1.1118369106376313,23.035540431490276,55.6762165787637,1.551813735347518,37.837935050006806,149.65540769049161,2.197491208465234,59.073372819766924,332.3766881585456,3.087669188087936,78.21159458990947,533.988841196949,3.856935610563629,131.10497507722405,1277.353049238504,5.957311661800457,1.075741161498871,0.02688327928302631,0.1352,1.5317664434121192,0.8393982966719026
63,sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.1175318219333832,0.8725435072685855,0.675182753018801,1.224284944290141,0.9597183427824534,0.7509299995716738,0.2575,13.249682217898874,19.651795287578214,9.76576161360372,140.10343364042163,0.0,0.2575,1.1521078341385116,1.4014773295643712,1.4310814832954692,0.0,0.4693226123434451,3.1520702894973804,0.5844093884620554,4.559938476842688,0.0,0.6682697257596876,7.846680126887922,0.0,0.8588934837627906,13.249682217898874,9.76576161360372,1.1521078341385116,21.968692599811543,36.47207387196248,1.5768102954286842,35.87841571381974,103.27032649123738,2.182914741936734,50.9842513542967,209.0131480328844,2.8017063695353626,142.21569584197516,3991.5856804884825,6.337323203590804,1.075741161498871,0.07211690641478742,0.33754,1.1382062209850945,0.7226576786570778
63,target_date_fund,Target-Date Fund (glide path),1.2090382970366083,0.9335371304345791,0.7025697538218527,1.312573115570886,1.032938760240628,0.8012295572457965,0.24124,15.986860242486866,21.07453590313687,9.323936295456061,35.3884240384715,0.0,0.24124,1.2647320647238534,1.4595121263989361,2.3124408935542955,0.0,0.4858642314278221,4.374803745129028,0.6213322591524366,6.030032247938457,0.0,0.7233899409763443,9.815393537548335,0.22330103523300407,0.9351739968710215,15.986860242486866,9.323936295456061,1.2647320647238534,25.48951463450951,30.34571565743849,1.717714100272204,39.64149375918954,73.48192424360566,2.335064846736354,53.2167420996767,128.70603765317836,2.895462530651961,102.07778187507458,455.6913923337868,4.807563662504934,1.075741161498871,0.04856308424535189,0.24274,1.244551296210894,0.7760260146012263
63,bills_only,100% Bills (cash),0.8430270372022566,0.7351380700828921,0.6160523679115409,0.8573867481767498,0.7614700858066918,0.6527011609656127,0.61892,6.257984594468308,7.094630093780546,0.0,1.248057574618745,0.0,0.61892,0.8536891100431819,0.9046925037349863,0.9511390526530032,0.0,0.4363067554220769,1.980796549864457,0.5158470676773754,2.7357713182338035,0.0,0.5717219888687006,4.1895844903602555,0.0,0.6866334726587963,6.257984594468308,0.0,0.8536891100431819,9.0127155221484,0.9725402010140811,1.0719919152020096,12.405164482196659,3.780893456109095,1.3028021755320307,14.882659127990014,6.609833543616385,1.4540529530812765,21.15580652559472,15.802751496991597,1.8073842554849975,1.075741161498871,0.18531404780835248,0.81386,0.8659499576203014,0.6546338027516713
65,balanced_all_equity,50/50 Domestic/International Equity,1.4496982661376492,1.034492073163389,0.7416276925033907,1.7109575873624858,1.2145898901772296,0.8768145986605236,0.13684,22.88700698383663,33.076795753035455,39.853269572099784,179.54021789255998,0.0,0.13684,1.542898621258833,1.9400354260474146,2.8342194974247006,0.0,0.5186530776411904,5.472216852782571,0.687419084244097,7.693873786521132,0.0,0.8150699592740882,13.149777699149233,8.50954440072094,1.09214183262034,22.88700698383663,39.853269572099784,1.542898621258833,39.00497209086005,116.43924145765345,2.245250956621791,65.05547482070266,287.54337395255715,3.303148774175148,90.08149702378019,504.6852987924972,4.3327929672455054,189.45705363559475,2645.57587430732,8.17967749495638,1.0742688781907668,0.02751067108179951,0.14006,1.525657621214396,0.8406795161681461
65,domestic_equity,100% Domestic Equity,1.2180312312098003,0.8786199509101063,0.6622434434989966,1.37645706445533,0.9896461539366743,0.7464178086887532,0.2683,16.909678303850345,44.07142626436364,14.144884528697474,2337.90338843622,0.0,0.2683,1.272208021889511,2.3315101756947643,1.1084549201095972,0.0,0.4586387699657593,2.855056411809838,0.5739408075189325,4.495678254094931,0.0,0.664444200614277,8.726621155894156,0.0,0.8830317078591436,16.909678303850345,14.144884528697474,1.272208021889511,32.36865649606308,67.3845264515171,1.933607466772422,61.04957937219194,219.19046190386828,3.085370973980357,95.91497164373214,483.1999698180095,4.451714820032553,622.251932850089,38514.09185998099,25.022895698350286,1.0742688781907668,0.06558398274550664,0.2878,1.263642817325261,0.720224398459032
