franked_share,credit,credit_pct
0.0,-0.15000000000000002,-15.000000000000002
0.25,-0.05892857142857144,-5.892857142857144
0.5,0.03214285714285725,3.214285714285725
0.75,0.12321428571428572,12.321428571428573
1.0,0.2142857142857142,21.42857142857142
