strategy,label,cec_crra_gamma2,cec_crra_gamma5,cec_crra_gamma10,cec_ez_gamma2_psi0.5,cec_ez_gamma2_psi1.5,cec_ez_gamma5_psi0.5,cec_ez_gamma5_psi1.5,cec_ez_gamma10_psi0.5,cec_ez_gamma10_psi1.5,prob_ruin,median_wealth_at_retirement,mean_wealth_at_retirement,median_bequest,mean_bequest,p5_bequest,prob_zero_bequest,median_retirement_consumption,mean_retirement_consumption,p1_wealth_at_retirement,p1_bequest,p1_retirement_consumption,p5_wealth_at_retirement,p5_retirement_consumption,p10_wealth_at_retirement,p10_bequest,p10_retirement_consumption,p25_wealth_at_retirement,p25_bequest,p25_retirement_consumption,p50_wealth_at_retirement,p50_bequest,p50_retirement_consumption,p75_wealth_at_retirement,p75_bequest,p75_retirement_consumption,p90_wealth_at_retirement,p90_bequest,p90_retirement_consumption,p95_wealth_at_retirement,p95_bequest,p95_retirement_consumption,p99_wealth_at_retirement,p99_bequest,p99_retirement_consumption,mean_consumption_target,mean_consumption_shortfall,prob_consumption_below_target,median_consumption_replacement_ratio,p5_consumption_replacement_ratio
balanced_all_equity,50/50 Domestic/International Equity,1.3617604396935787,1.0020194928476427,0.7281044041517701,1.3617604396935787,1.5880149605916458,1.0542045777669733,1.1652644697798857,0.8013076668119685,0.853155665416276,0.14414,20.190170274856882,28.24986512988882,37.45197656988308,179.29569636344254,0.0,0.15264,1.4375977149318637,1.7481007107342368,2.6286116607698533,0.0,0.5103465630129665,5.046872522033527,0.669122798899823,7.053288671412435,0.0,0.7848268447622345,11.814028126091177,7.161535543430363,1.0355950867777441,20.190170274856882,37.45197656988308,1.4375977149318637,33.84384757969815,114.85040198487489,2.0448875477644655,54.82420376104618,281.868237658881,2.9192723604546362,75.4589660104654,500.58757044490335,3.742561671667347,150.7082390675626,2573.918796928413,6.724654525703617,1.0767807910016738,0.033726654790283375,0.17115,1.411866087084641,0.8157238583669212
domestic_equity,100% Domestic Equity,1.1660857874396409,0.8641900679672816,0.6583831379194395,1.166085787439641,1.3062039574554667,0.9075850579804525,0.967311190815632,0.7106473713287255,0.7385276468471418,0.27948,15.225578919587543,35.18324062973475,12.752449068808133,2426.3159511036934,0.0,0.29105,1.2055792704059671,1.9788172362448608,1.0982147719701936,0.0,0.4577302759923381,2.744136310175565,0.5684987384626984,4.2566173403777645,0.0,0.6534132606048699,8.03788021781739,0.0,0.85430073987393,15.225578919587543,12.752449068808133,1.2055792704059671,28.65153064329223,65.72697099781686,1.7861891720755656,52.32676941798461,215.3875423193103,2.7457167924719394,80.70693452714175,479.74165502225355,3.82996064376199,449.52705891510976,41034.480167819616,18.271242556744525,1.0767807910016738,0.07481792058531106,0.3283,1.1908962382747952,0.7085433087094238
international_equity,100% International Equity,1.4509802519962198,1.0433932866630438,0.7400531824487239,1.4509802519962198,1.734338775655487,1.1011294736658495,1.2359429609603343,0.8188572594295579,0.8741154861662943,0.11441,23.091749738090932,30.299150148401786,56.87425201989602,139.70075228108917,0.0,0.12074,1.5562825045386326,1.8328728826578495,2.7100215204622606,0.0,0.519320939348546,5.662867668027647,0.6947657888575639,8.04785601113824,0.0,0.8290476375648328,13.682297795239261,14.469231236352204,1.1128781160063927,23.091749738090932,56.87425201989602,1.5562825045386326,37.94895420128623,151.89378482991205,2.205605654592718,59.207996161277826,333.8196068034861,3.0917089584758166,78.39442816109052,534.2410512647092,3.865589084093536,135.46264043075385,1249.1092449327339,6.162650687422713,1.0767807910016738,0.026897746041285933,0.13508,1.5341410273701768,0.8381889452792313
sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.12233440201056,0.8753657358548006,0.674188311898316,1.1223344020105595,1.2305389952757837,0.9092724885331144,0.9637954494758643,0.7218986180895632,0.7497707385184326,0.23815,13.356625475465046,19.64482202717853,10.127398305428757,137.89659885143544,0.0,0.25223,1.157081590816757,1.402911672839354,1.4506529419169465,0.0,0.4686595677705747,3.1801163543837863,0.5874877525944028,4.6064296284009165,0.0,0.6737712949710143,7.941655217127,0.0,0.8615855462545413,13.356625475465046,10.127398305428757,1.157081590816757,22.145097414121068,37.31136148879289,1.5863374863888955,35.89722161725881,103.7745048625198,2.187605716631391,51.18165876475217,210.6617689003761,2.8034386626649352,139.29815465896297,3792.035617985898,6.20252498749887,1.0767807910016738,0.07125207340199602,0.33177,1.1427154268362214,0.726000115737081
target_date_fund,Target-Date Fund (glide path),1.2141063878834455,0.9369523489791602,0.702572813347803,1.2141063878834453,1.3185001821979376,0.9802633246972025,1.0369025335157351,0.768837687432817,0.7995488364872826,0.21921,16.081781424166525,21.147902113636825,9.470426207038411,35.27813652170556,0.0,0.23652,1.2682261659018064,1.4642931013651435,2.3381987326317057,0.0,0.48691427639140705,4.4218544367399835,0.6258590177952346,6.069446366127727,0.0,0.7275282544336582,9.906070112602556,0.35147332923624586,0.9417058058110971,16.081781424166525,9.470426207038411,1.2682261659018064,25.657818224265718,30.861294718192905,1.7273424468739993,39.86762413174163,74.52281108866383,2.344559237450221,53.379811563195595,129.63473312520026,2.909137306230559,101.26425201077467,441.85868328967763,4.796540968641665,1.0767807910016738,0.04792650911474339,0.23991,1.2482728618814727,0.7791809620526906
bills_only,100% Bills (cash),0.8449612733850922,0.7365397184033979,0.6168748978853364,0.8449612733850922,0.8595108394998449,0.7514421682015123,0.7631630625663337,0.6433655059693906,0.6538115592066432,0.57789,6.292119702385956,7.136478027148768,0.0,1.274334406317516,0.0,0.61772,0.8545445941800809,0.9070099750625683,0.965240205617348,0.0,0.43650102705097704,2.036747898777508,0.5180765518088407,2.7806401710657034,0.0,0.5732709508997751,4.231255592657171,0.0,0.6884183002093456,6.292119702385956,0.0,0.8545445941800809,9.064903497529667,1.0217805952418642,1.0743116051871724,12.441893757325923,3.85262040944909,1.306507522044058,15.002067698130503,6.773391619039297,1.4595180647467538,21.189047003649122,15.893307446710002,1.8154032252396357,1.0767807910016738,0.1844354663202067,0.80904,0.8678233133763462,0.6552808741837642
