mean_block_years,strategy,label,cec_crra_gamma2,cec_crra_gamma5,cec_crra_gamma10,cec_ez_gamma2_psi1.5,cec_ez_gamma5_psi1.5,cec_ez_gamma10_psi1.5,prob_ruin,median_wealth_at_retirement,mean_wealth_at_retirement,median_bequest,mean_bequest,p5_bequest,prob_zero_bequest,median_retirement_consumption,mean_retirement_consumption,p1_wealth_at_retirement,p1_bequest,p1_retirement_consumption,p5_wealth_at_retirement,p5_retirement_consumption,p10_wealth_at_retirement,p10_bequest,p10_retirement_consumption,p25_wealth_at_retirement,p25_bequest,p25_retirement_consumption,p50_wealth_at_retirement,p50_bequest,p50_retirement_consumption,p75_wealth_at_retirement,p75_bequest,p75_retirement_consumption,p90_wealth_at_retirement,p90_bequest,p90_retirement_consumption,p95_wealth_at_retirement,p95_bequest,p95_retirement_consumption,p99_wealth_at_retirement,p99_bequest,p99_retirement_consumption,mean_consumption_target,mean_consumption_shortfall,prob_consumption_below_target,median_consumption_replacement_ratio,p5_consumption_replacement_ratio
3.0,target_date_fund,Target-Date Fund (glide path),1.2266431294977787,0.9434818316736605,0.7138820199689998,1.3308390465996722,1.040079531785017,0.805482270848402,0.20152,15.987728441264679,22.502016713692655,9.679603893834425,43.58596781445135,0.0,0.22,1.2759720171847486,1.521424300576688,2.3351701947016728,0.0,0.4912381696718132,4.431804170408362,0.6278589495608996,6.0954523448210525,0.0,0.7336093461304611,9.747288054858746,0.7602395564172402,0.9486190719825565,15.987728441264679,9.679603893834425,1.2759720171847486,26.403741225563046,30.782097832465297,1.750382212978422,42.65782947414618,72.90088467650517,2.4445561438947254,58.67678026549293,132.10675284700937,3.0936739787809677,120.48883041546829,537.4746599308666,5.539771506338038,1.078193867738679,0.047418641706558316,0.24156,1.245884882775898,0.783586112513457
3.0,bills_only,100% Bills (cash),0.839683463938129,0.7339769236388781,0.6172202089637927,0.8526922309494517,0.7588717521715165,0.6525247272739303,0.59196,6.142510555146142,6.916906010363332,0.0,1.0690479746620962,0.0,0.63752,0.850608963774192,0.9000929292552339,1.0468466344902452,0.0,0.4355070559413391,2.1148371294472184,0.5167863389607164,2.805513897878449,0.0,0.5726010348876318,4.1867186127429585,0.0,0.6840364060633393,6.142510555146142,0.0,0.850608963774192,8.770070048726202,0.7467449838434665,1.066278205153176,11.946904789128583,3.2190898716287903,1.2928576963767364,14.240481409569123,5.841782836156813,1.4372185703602094,20.066879094084893,13.968925163601732,1.7749604086463358,1.078193867738679,0.1899015254308762,0.83036,0.861948807456155,0.6549895879132791
5.0,balanced_all_equity,50/50 Domestic/International Equity,1.353321452514983,0.9865483339070235,0.7251468108883471,1.5786431659420102,1.1408979011017943,0.8464515593888128,0.15088,19.989064504441224,29.61513759093064,37.19722612161104,211.97968116597698,0.0,0.15976,1.4309295621595712,1.7986610406910755,2.438988171521991,0.0,0.5046662674909861,4.723292811562698,0.6537262959134811,6.575093267304205,0.0,0.7663803880450646,11.250190002900142,6.066101657469829,1.015264691576184,19.989064504441224,37.19722612161104,1.4309295621595712,34.77846518538914,124.44438052368443,2.0731062573300356,59.01424767030675,328.65732151852075,3.066036610536518,83.55569942939336,596.6305806602168,4.042614744077537,167.6909008235659,2970.135764260455,7.362780087979633,1.078193867738679,0.03855444620971101,0.18772,1.3985828996089564,0.7985162231838642
5.0,domestic_equity,100% Domestic Equity,1.1646214221844595,0.8569917300769083,0.6567621166247996,1.3073176211514543,0.956505353951365,0.7337160290113268,0.28408,15.18624526897091,37.62667738381335,12.823587150526915,2661.3957784559148,0.0,0.296,1.2084328132536044,2.0619861981069674,1.0381564249539994,0.0,0.45675783353622457,2.571246753495919,0.561245957740525,3.9898158968710673,0.0,0.6446966988429392,7.628182721539689,0.0,0.8481196866043272,15.18624526897091,12.823587150526915,1.2084328132536044,29.514553325463474,70.95196644282387,1.8110120503119718,56.29880652541774,250.85890810266824,2.874682137102457,89.24892536862764,577.6048386372532,4.116581083434807,454.87528825201815,30887.915732642145,18.653854298375023,1.078193867738679,0.07970452697863777,0.341,1.1810363243546511,0.6996587917576378
5.0,international_equity,100% International Equity,1.4416212515698632,1.0297648956170404,0.738703307813591,1.7211891497901985,1.21420358426854,0.8748080840488774,0.12392,22.55256909545775,31.977952847631215,54.68301368653616,175.96246662491203,0.0,0.13,1.5408496735702109,1.8968394595112341,2.60378220057241,0.0,0.5144331526808037,5.243275181444638,0.6821507524100092,7.562859384470513,0.0,0.8088556602076502,13.012910490420634,11.763968830226444,1.0872083660371814,22.55256909545775,54.68301368653616,1.5408496735702109,39.22515239480287,166.7416711219034,2.256189899355981,65.21789174870777,401.15782995791085,3.301725567221211,89.46232499133023,696.5299379638456,4.2744062634061475,163.7147191952006,1860.3313939816778,7.272119164197955,1.078193867738679,0.03023378287125757,0.1522,1.5096938431578673,0.8282137229863874
5.0,sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.1208400603027844,0.8740024933702196,0.6765405023130456,1.2300298440166437,0.9616029636310979,0.7527064569614075,0.23604,13.261003572504325,19.849784747882637,10.361779680583286,148.69634942457094,0.0,0.24964,1.1578801855300458,1.4118245627094432,1.4532899092947384,0.0,0.4717852592686905,3.118622824603459,0.5854300331368469,4.517918769903993,0.0,0.6709597012211244,7.779908480974752,0.011276924845994962,0.859658040390831,13.261003572504325,10.361779680583286,1.1578801855300458,22.076630994538384,38.22445025385926,1.5790807500867787,36.13134637357923,105.10933240072374,2.1992029012759895,51.51426642916409,210.48771494453567,2.8202233973759894,145.9571045615564,3712.295992688992,6.47839273619585,1.078193867738679,0.07267288574459024,0.33764,1.1397588009030062,0.724452164265103
5.0,target_date_fund,Target-Date Fund (glide path),1.2150476815401754,0.9359532403729568,0.7062840052973304,1.3187736221447386,1.0317880856981896,0.8016854338496286,0.20948,15.991287331356455,21.555703050593568,9.65535362043541,37.293560509225394,0.0,0.22672,1.2714404956637737,1.483635622617647,2.3213162465655803,0.0,0.4891935838303977,4.342369494047433,0.6249831331568558,5.884666562117253,0.0,0.7247101498896287,9.639769609962132,0.6471494708194303,0.9385152075797631,15.991287331356455,9.65535362043541,1.2714404956637737,25.728750198735312,30.944859969900655,1.731996997886025,41.30662638471369,74.57849424391284,2.390062124906864,55.25585277728231,126.83955318952553,2.964602778868514,111.91335681367383,489.2783657829919,5.170590097330614,1.078193867738679,0.04960076563742332,0.24456,1.24400612157562,0.7729873193811098
5.0,bills_only,100% Bills (cash),0.8424418666609695,0.7351031802806725,0.6178090633103679,0.8565606990855222,0.7609684226502299,0.6547822058718432,0.58156,6.212459757499329,7.026991927256119,0.0,1.25112560089141,0.0,0.62172,0.8525145640410493,0.9040071712454325,1.0078614245323898,0.0,0.43698115205111965,2.077747850089828,0.516461580199267,2.7773142944297318,0.0,0.5718931786024224,4.156927077744317,0.0,0.6867071328289953,6.212459757499329,0.0,0.8525145640410493,8.916200633346872,0.9653393067204554,1.068669531201374,12.241479124802606,3.720001955920847,1.3014202404992141,14.888982363546358,6.753022760318777,1.454379039312005,20.860758724960352,15.78437729550173,1.806992626304651,1.078193867738679,0.18792533040203868,0.81848,0.8635360915682961,0.6539243577438242
10.0,balanced_all_equity,50/50 Domestic/International Equity,1.3553491452553348,0.9956095723110187,0.7233253412062087,1.5778038042363198,1.1549903873927556,0.8399885242500671,0.14648,20.008741255600594,28.046252974008215,36.949047388024226,176.5969691176735,0.0,0.15476,1.4303518406239082,1.7401442865951549,2.5895256515191343,0.0,0.5012130655471307,5.016806553492238,0.6660998448287248,7.076229733844664,0.0,0.7843850353255102,11.72818172411442,6.877637036789385,1.0310660074451665,20.008741255600594,36.949047388024226,1.4303518406239082,33.413190383433125,111.91508480580069,2.0340473642551813,54.07470716806638,273.6344456982652,2.8802208714217867,74.07416888074879,484.74327243875825,3.6881761841375793,148.618406238434,2617.402334030355,6.66956137819509,1.078193867738679,0.035042185508083676,0.17276,1.4088772301814798,0.8115317326357959
10.0,domestic_equity,100% Domestic Equity,1.159243623092325,0.8596659041893263,0.6565756562020008,1.2968314142634472,0.9611235463754799,0.7351699595383241,0.28524,15.095591226109288,34.52341958899007,12.424588210622337,2401.602789204792,0.0,0.29692,1.202061960923706,1.9520547786237579,1.0195818028931805,0.0,0.4555367211007284,2.777437004346808,0.564401028884143,4.239578387060884,0.0,0.6495521062565687,8.022695209767418,0.0,0.8500421684025921,15.095591226109288,12.424588210622337,1.202061960923706,28.28033205575711,63.20379018773466,1.7779678576277664,50.975413322697996,214.95014291714483,2.6982591829372007,78.76831753775213,467.15573925140654,3.7343947296368456,444.2335195191201,37432.08506423511,17.563641699948974,1.078193867738679,0.07678582530360235,0.3316,1.1847105658692612,0.7057602667363916
10.0,international_equity,100% International Equity,1.4486358339665963,1.0414388923769713,0.7371134887598751,1.7295054502234821,1.232450296367781,0.8661641599752355,0.11556,22.997420607958254,30.257822011457346,56.36315934705348,139.20449193060654,0.0,0.12152,1.5483514817767574,1.8313587197926091,2.630548958405901,0.0,0.516754261708736,5.653596899826108,0.6966763750754936,8.12938426333916,0.0,0.8299643884657963,13.609906576556641,14.135700694849952,1.112494521624063,22.997420607958254,56.36315934705348,1.5483514817767574,37.69565080464618,147.2846981664867,2.2018048124400353,59.0748374503313,335.07776349224963,3.0811835418611557,78.58732503403346,525.4583280712578,3.877106774271984,137.9098072033068,1245.0409032451228,6.2731389476814154,1.078193867738679,0.02805196951681902,0.13596,1.5315754878985874,0.8340956651417121
10.0,sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.1163019022100553,0.8705036947269897,0.6719959065302187,1.2222362115163108,0.9572137145442972,0.7464910575727851,0.24388,13.258046564760305,19.49614707472666,9.910622557225576,136.58305120053706,0.0,0.25868,1.150865882152155,1.3978303427901406,1.3987854299111617,0.0,0.46767565423040036,3.1094855444104628,0.5820973733163812,4.559427326407372,0.0,0.6705406151794947,7.842681251278044,0.0,0.8567017520318325,13.258046564760305,9.910622557225576,1.150865882152155,22.090422187059616,36.30142083649513,1.5783806359929178,35.23989562450704,101.78488408521011,2.166474599760123,49.35501201191448,203.4366047680144,2.7517314576027267,138.62922771723453,3926.8265077461624,6.168465098854076,1.078193867738679,0.0732346830014411,0.33732,1.136698986787399,0.7236758534699341
10.0,target_date_fund,Target-Date Fund (glide path),1.207805307591554,0.9315444269154869,0.6996652452431116,1.3102021541420097,1.0299263489914394,0.7949217107281525,0.22468,15.929487499888078,21.01376968701701,9.290688412204087,35.13294379806183,0.0,0.244,1.262422361514015,1.4593290127302476,2.3062876771141485,0.0,0.4806127193193045,4.355391298960278,0.6218392181776282,6.027953911671306,0.0,0.7260163204368445,9.811419039832641,0.17192874634611707,0.9345821746454412,15.929487499888078,9.290688412204087,1.262422361514015,25.438067522329213,30.318365526888215,1.7189007290428577,39.339991454443386,72.58293322002146,2.324171075989032,52.45168289155848,125.77318107794014,2.8817965980040396,102.53464737606812,451.2512565719988,4.777710204583936,1.078193867738679,0.049710071734950845,0.2442,1.2418244934309075,0.7749954085798537
