rule,n_paths,optimal_domestic_share,cec_at_optimum,cec_at_worst,cec_at_low_end,cec_at_high_end,range_pct,margin_over_low_end_pct,margin_over_high_end_pct,margin_over_runner_up_pct,at_grid_edge
constant_real,20000,0.1,1.114463039338393,0.884248014153679,1.1056866765310616,0.884248014153679,26.035119276468443,0.7937477219917444,26.035119276468443,0.15418001844835771,False
vanguard_dynamic,20000,0.1,1.2110618824571877,0.9132555589504862,1.1942376232644598,0.9132555589504862,32.609308598016185,1.408786565167719,32.609308598016185,0.081188252534381,False
guyton_klinger,20000,0.1,1.2887525858239226,0.9545575282616924,1.2778895083215873,0.9545575282616924,35.01046795689935,0.8500795594294397,35.01046795689935,0.23122916543487637,False
endowment,20000,0.1,1.2993426936267753,0.9539244093612347,1.2858730914084684,0.9539244093612347,36.21023645855117,1.0475063447787925,36.21023645855117,0.2543682509622336,False
constant_percent,20000,0.1,1.3170827491876245,0.9589077817938513,1.3056260579110535,0.9589077817938513,37.35238926977178,0.8774864140580263,37.35238926977178,0.40335967044162757,False
life_expectancy,20000,0.1,1.2790898234285875,0.9650246304976646,1.2702348123011948,0.9650246304976646,32.54478518014188,0.6971160797703657,32.54478518014188,0.288481876942015,False
