age_death,strategy,label,cec_crra_gamma2,cec_crra_gamma5,cec_crra_gamma10,cec_ez_gamma2_psi1.5,cec_ez_gamma5_psi1.5,cec_ez_gamma10_psi1.5,prob_ruin,median_wealth_at_retirement,mean_wealth_at_retirement,median_bequest,mean_bequest,p5_bequest,prob_zero_bequest,median_retirement_consumption,mean_retirement_consumption,p1_wealth_at_retirement,p1_bequest,p1_retirement_consumption,p5_wealth_at_retirement,p5_retirement_consumption,p10_wealth_at_retirement,p10_bequest,p10_retirement_consumption,p25_wealth_at_retirement,p25_bequest,p25_retirement_consumption,p50_wealth_at_retirement,p50_bequest,p50_retirement_consumption,p75_wealth_at_retirement,p75_bequest,p75_retirement_consumption,p90_wealth_at_retirement,p90_bequest,p90_retirement_consumption,p95_wealth_at_retirement,p95_bequest,p95_retirement_consumption,p99_wealth_at_retirement,p99_bequest,p99_retirement_consumption,mean_consumption_target,mean_consumption_shortfall,prob_consumption_below_target,median_consumption_replacement_ratio,p5_consumption_replacement_ratio
88,target_date_fund,Target-Date Fund (glide path),1.2386332881200792,0.9586132529542288,0.7243704610793853,1.3757431012532366,1.0732876001418494,0.825740540250458,0.13914,15.986860242486866,21.07453590313687,11.34590405183966,30.511683139655563,0.0,0.1558,1.2816142344381043,1.4780856645387828,2.3124408935542955,0.0,0.5075477107841457,4.374803745129028,0.6512127659862548,6.030032247938457,0.0,0.7510832808460748,9.815393537548335,2.4929543468116075,0.9601164217119307,15.986860242486866,11.34590405183966,1.2816142344381043,25.48951463450951,29.36502789493662,1.7311511797146055,39.64149375918954,65.04250846013885,2.35004680278292,53.2167420996767,107.85853030496813,2.906191029447064,102.07778187507458,345.20918772135894,4.820149110800817,1.075741161498871,0.04389147613536049,0.2248,1.261177466677889,0.7898537767520689
88,bills_only,100% Bills (cash),0.8629510078474187,0.7507544139060501,0.6295679424724797,0.8855274738012561,0.7833919053590342,0.6688403763386302,0.33928,6.257984594468308,7.094630093780546,0.484063819973443,1.8768135489374507,0.0,0.3873,0.8729590175999787,0.9235969319976652,0.9511390526530032,0.0,0.45188159374844344,1.980796549864457,0.5343451383423962,2.7357713182338035,0.0,0.5904069429402182,4.1895844903602555,0.0,0.7056477085869699,6.257984594468308,0.484063819973443,0.8729590175999787,9.0127155221484,2.331923497324086,1.0927385267357181,12.405164482196659,5.288902918410174,1.3177780523475588,14.882659127990014,8.124130416975435,1.4688330614150829,21.15580652559472,16.65129944637527,1.818223034912606,1.075741161498871,0.16903026741379618,0.7824,0.8840432600138901,0.669126274219337
93,balanced_all_equity,50/50 Domestic/International Equity,1.358322952274493,1.0025242507178538,0.7355353848024861,1.582893243869437,1.165027449677994,0.861360749328979,0.14448,20.07978708978618,28.077218070225502,36.915879985987075,177.05815415315686,0.0,0.15308,1.4322342252312072,1.740144843040017,2.6873696789212733,0.0,0.5081975328848761,5.0659178183957945,0.6662167400494348,7.035498552549397,0.0,0.7827232702268223,11.766029836601142,7.167810486518147,1.0341502540284497,20.07978708978618,36.915879985987075,1.4322342252312072,33.55369986712904,112.43918852535752,2.027025750758563,54.466807838331654,280.2757343132426,2.90003755468334,75.29848608855988,496.8240925572417,3.740308492041178,149.3909725228749,2657.039834017374,6.662852411445781,1.075741161498871,0.033803312495152116,0.17064,1.4092883185939764,0.8150294994942401
93,domestic_equity,100% Domestic Equity,1.1625493549017787,0.8636009244767896,0.6609637220100234,1.3013736721399947,0.965905727198751,0.7414798417640199,0.28052,15.108063489633508,34.79101091688022,12.57720887751137,2349.902259476053,0.0,0.29232,1.2009058124724812,1.9614367215460253,1.0778279668581936,0.0,0.45778400130166164,2.77330293997912,0.5669249441050854,4.265057818531017,0.0,0.6512804869171431,8.018693736533397,0.0,0.8541309614006476,15.108063489633508,12.57720887751137,1.2009058124724812,28.356738937573702,64.14378957909919,1.7770741624229571,52.16465545939455,212.1470060850556,2.7246546445130915,80.78125090733201,478.4071166573387,3.8187291944527137,448.91265266005485,38191.92991055384,18.11312172141247,1.075741161498871,0.07446495501995008,0.32974,1.1867509105875111,0.7099437081070462
93,international_equity,100% International Equity,1.4487950845358288,1.0446254363936025,0.7449834117823239,1.7304874947547946,1.2359794178769254,0.8787265504350819,0.11556,23.035540431490276,30.15229022351887,55.6762165787637,139.04304690395756,0.0,0.12194,1.551813735347518,1.825666228176157,2.7501892646303143,0.0,0.518822886470559,5.686238170261025,0.6963123039300665,7.988652904866822,0.0,0.827741182617391,13.66677526047373,14.341383377747583,1.1118369106376313,23.035540431490276,55.6762165787637,1.551813735347518,37.837935050006806,149.65540769049161,2.197491208465234,59.073372819766924,332.3766881585456,3.087669188087936,78.21159458990947,533.988841196949,3.856935610563629,131.10497507722405,1277.353049238504,5.957311661800457,1.075741161498871,0.02688327928302631,0.1352,1.5317664434121192,0.8393982966719026
93,sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.1175318219333832,0.8725435072685855,0.675182753018801,1.224284944290141,0.9597183427824534,0.7509299995716738,0.24368,13.249682217898874,19.651795287578214,9.76576161360372,140.10343364042163,0.0,0.2575,1.1521078341385116,1.4014773295643712,1.4310814832954692,0.0,0.4693226123434451,3.1520702894973804,0.5844093884620554,4.559938476842688,0.0,0.6682697257596876,7.846680126887922,0.0,0.8588934837627906,13.249682217898874,9.76576161360372,1.1521078341385116,21.968692599811543,36.47207387196248,1.5768102954286842,35.87841571381974,103.27032649123738,2.182914741936734,50.9842513542967,209.0131480328844,2.8017063695353626,142.21569584197516,3991.5856804884825,6.337323203590804,1.075741161498871,0.07211690641478742,0.33754,1.1382062209850945,0.7226576786570778
93,target_date_fund,Target-Date Fund (glide path),1.2090382970366083,0.9335371304345791,0.7025697538218527,1.312573115570886,1.032938760240628,0.8012295572457965,0.22416,15.986860242486866,21.07453590313687,9.323936295456061,35.3884240384715,0.0,0.24124,1.2647320647238534,1.4595121263989361,2.3124408935542955,0.0,0.4858642314278221,4.374803745129028,0.6213322591524366,6.030032247938457,0.0,0.7233899409763443,9.815393537548335,0.22330103523300407,0.9351739968710215,15.986860242486866,9.323936295456061,1.2647320647238534,25.48951463450951,30.34571565743849,1.717714100272204,39.64149375918954,73.48192424360566,2.335064846736354,53.2167420996767,128.70603765317836,2.895462530651961,102.07778187507458,455.6913923337868,4.807563662504934,1.075741161498871,0.04856308424535189,0.24274,1.244551296210894,0.7760260146012263
93,bills_only,100% Bills (cash),0.8430270372022566,0.7351380700828921,0.6160523679115409,0.8573867481767498,0.7614700858066918,0.6527011609656127,0.5793,6.257984594468308,7.094630093780546,0.0,1.248057574618745,0.0,0.61892,0.8536891100431819,0.9046925037349863,0.9511390526530032,0.0,0.4363067554220769,1.980796549864457,0.5158470676773754,2.7357713182338035,0.0,0.5717219888687006,4.1895844903602555,0.0,0.6866334726587963,6.257984594468308,0.0,0.8536891100431819,9.0127155221484,0.9725402010140811,1.0719919152020096,12.405164482196659,3.780893456109095,1.3028021755320307,14.882659127990014,6.609833543616385,1.4540529530812765,21.15580652559472,15.802751496991597,1.8073842554849975,1.075741161498871,0.18531404780835248,0.81386,0.8659499576203014,0.6546338027516713
98,balanced_all_equity,50/50 Domestic/International Equity,1.3347142966393182,0.9817276536479047,0.7182917404215096,1.5296923985481408,1.133368912430922,0.843073434965396,0.18432,20.07978708978618,28.077218070225502,43.692350164742194,285.8105927059217,0.0,0.1916,1.417008458955764,1.7221831084380659,2.6873696789212733,0.0,0.49154634931668606,5.0659178183957945,0.6416877039576634,7.035498552549397,0.0,0.7585365395615185,11.766029836601142,5.242435662929568,1.0119964586177586,20.07978708978618,43.692350164742194,1.417008458955764,33.55369986712904,147.87698476203474,2.0136377991983525,54.466807838331654,389.3034443484478,2.884377829448426,75.29848608855988,725.8310834769395,3.7267847021736014,149.3909725228749,4728.007033464853,6.649299287591294,1.075741161498871,0.0366754099989235,0.18176,1.3932770088231108,0.8034216639457953
98,domestic_equity,100% Domestic Equity,1.139892303790089,0.8474181098867162,0.6503297404218431,1.2609976254879676,0.9439338115633177,0.728765485799146,0.33382,15.108063489633508,34.79101091688022,11.507017224689246,5837.311392785001,0.0,0.34252,1.176338980424475,1.9353478231142212,1.0778279668581936,0.0,0.44905281483829673,2.77330293997912,0.5506553367858206,4.265057818531017,0.0,0.6301966504405665,8.018693736533397,0.0,0.8313015462053721,15.108063489633508,11.507017224689246,1.176338980424475,28.356738937573702,77.27490735534678,1.7529322929156004,52.16465545939455,286.9856828199448,2.688825339618242,80.78125090733201,665.557477131679,3.7728694628444845,448.91265266005485,95270.0061637551,18.02674304081819,1.075741161498871,0.08042316737707823,0.34854,1.165278019917764,0.7000063424080774
98,international_equity,100% International Equity,1.4253074474077596,1.024339149622221,0.7288466776652132,1.671837469225408,1.202919560851078,0.8609708024483704,0.14572,23.035540431490276,30.15229022351887,70.18018549265824,197.84158308402584,0.0,0.15052,1.53859037036342,1.8092921099718577,2.7501892646303143,0.0,0.502142070051009,5.686238170261025,0.6734921890700718,7.988652904866822,0.0,0.8071230900527663,13.66677526047373,13.726091356414086,1.0938367748929152,23.035540431490276,70.18018549265824,1.53859037036342,37.837935050006806,201.5814036911363,2.1853199126608636,59.073372819766924,470.40864977428237,3.071786843497797,78.21159458990947,771.8917917044853,3.838099409599181,131.10497507722405,1978.316012261265,5.939165121004286,1.075741161498871,0.028976394870344837,0.143,1.5180511730589823,0.8284393977726741
98,sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.0976305370066348,0.8565365504836893,0.6628833762401286,1.187198451995443,0.9367213851457139,0.736915965677117,0.30782,13.249682217898874,19.651795287578214,8.628728330620955,245.0674728365446,0.0,0.31934,1.1342091685873354,1.3833427855988778,1.4310814832954692,0.0,0.4577927532693101,3.1520702894973804,0.5661201846112879,4.559938476842688,0.0,0.6486478036965846,7.846680126887922,0.0,0.8381887010563528,13.249682217898874,8.628728330620955,1.1342091685873354,21.968692599811543,41.8954851568476,1.5610234726566805,35.87841571381974,130.31731077671293,2.1678654768861594,50.9842513542967,278.46331746676947,2.78603797249209,142.21569584197516,7450.883145230435,6.320569733541011,1.075741161498871,0.07815676136127436,0.35716,1.1216334225823652,0.712076935879728
